CustomerKey,Full name,Gender,Date FirstPurchase,BirthDate,Customer City
21154,MichaelClark,Male,2013-12-05,1933-08-09,Mill Valley
21155,JeremiahFlores,Male,2013-09-09,1965-09-01,Lincoln Acres
21156,MariaLopez,Feamle,2013-09-17,1965-08-23,Corvallis
21157,RobertPerry,Male,2013-06-09,1964-10-17,Burbank
21158,TrevorPatterson,Male,2013-03-04,1965-01-15,Redmond
21159,KaitlynRodriguez,Feamle,2013-02-20,1970-06-05,Corvallis
21160,AprilXie,Feamle,2013-09-26,1965-05-23,Chula Vista
21161,MeganJohnson,Feamle,2013-09-22,1963-09-11,Puyallup
21162,BrookeSanchez,Feamle,2013-09-25,1975-05-17,Lakewood
21163,WilliamWilliams,Male,2014-01-28,1974-11-29,Bellflower
21164,TroyRaman,Male,2013-08-07,1963-08-08,Chula Vista
21165,SheilaGomez,Feamle,2012-01-28,1975-01-31,Lavender Bay
21166,TamaraYuan,Feamle,2011-12-31,1974-09-12,South Melbourne
21167,KaraBecker,Feamle,2012-01-21,1986-04-06,Port Macquarie
21168,CliffordChapman,Male,2012-01-17,1975-10-20,Goulburn
21169,NancyArun,Feamle,2012-01-28,1976-02-20,Brisbane
21170,EdwinSun,Male,2013-10-10,1974-03-27,Gold Coast
21171,ChristopherTaylor,Male,2013-05-06,1979-02-02,Rockhampton
21172,FranciscoSanchez,Male,2013-03-12,1979-05-04,Caloundra
21173,ChadYuan,Male,2011-12-31,1973-05-12,Wollongong
21174,AndreSmith,Male,2013-09-19,1983-09-06,Rockhampton
21175,ArmandoGomez,Male,2013-07-21,1973-01-20,North Ryde
21176,RaulChande,Male,2013-01-30,1984-02-03,Milsons Point
21177,KaraNath,Feamle,2013-08-06,1978-02-10,Caloundra
21178,JillianSaunders,Feamle,2013-08-12,1971-12-06,Gold Coast
21179,JaclynZhou,Feamle,2012-01-24,1972-01-09,Brisbane
21180,KatherineFlores,Feamle,2012-01-19,1970-09-21,Sunbury
21181,SummerSullivan,Feamle,2013-09-14,1971-03-19,Darlinghurst
21182,LoriNavarro,Feamle,2013-12-05,1971-05-13,Findon
21183,HectorMoreno,Male,2012-01-05,1974-03-15,Brisbane
21184,HaroldRodriguez,Male,2013-08-27,1974-02-14,Findon
21185,GilbertJai,Male,2013-12-31,1973-10-23,Springwood
21186,RandallVazquez,Male,2013-04-26,1970-08-04,Brisbane
21187,DarrellLuo,Male,2013-07-01,1975-10-13,Springwood
21188,CliffordSanchez,Male,2013-05-30,1970-01-16,Bendigo
21189,DesireeRubio,Feamle,2012-01-26,1969-05-22,Caloundra
21190,PabloRovira Diez,Male,2013-02-08,1968-08-22,East Brisbane
21191,WillieLu,Male,2012-01-03,1967-07-23,Rhodes
21192,ReginaSai,Feamle,2012-01-18,1968-02-24,North Ryde
21193,PhilipHernandez,Male,2011-12-29,1973-01-11,North Ryde
21194,TaraNara,Feamle,2012-01-25,1973-06-20,St. Leonards
21195,RafaelXu,Male,2012-01-13,1973-01-11,Seaford
21196,KathleenAlonso,Feamle,2013-08-26,1972-05-09,Sydney
21197,SheenaPal,Feamle,2012-01-11,1977-07-18,Hawthorne
21198,MadisonWilliams,Feamle,2013-10-01,1966-12-17,Cranbourne
21199,RuthRaman,Feamle,2012-01-05,1966-12-06,Malabar
21200,AlisonKumar,Feamle,2012-01-01,1966-10-31,Gold Coast
21201,AnnaRogers,Feamle,2012-01-11,1934-08-13,Goulburn
21202,TheresaTorres,Feamle,2012-01-27,1971-09-22,Geelong
21203,MaryAllen,Feamle,2012-01-25,1972-06-23,Gold Coast
21204,CandiceLu,Feamle,2013-09-22,1972-02-20,Melton
21205,DeniseVance,Feamle,2012-01-24,1977-03-03,Silverwater
21206,RobertoMoreno,Male,2011-12-31,1971-09-03,Perth
21207,VincentLi,Male,2013-05-25,1971-07-13,Hervey Bay
21208,OliviaGriffin,Feamle,2013-04-28,1937-12-03,Sunbury
21209,RandallMoreno,Male,2013-09-07,1970-12-17,Gold Coast
21210,ColinLuo,Male,2013-03-24,1970-10-01,Silverwater
21211,LouisHe,Male,2012-01-14,1969-11-09,Goulburn
21212,NicolasLal,Male,2013-02-21,1970-05-23,Hervey Bay
21213,PeterBlack,Male,2013-10-26,1970-05-16,Hervey Bay
21214,CoreyShe,Male,2012-01-19,1969-09-29,Matraville
21215,TiffanyYang,Feamle,2012-01-07,1975-08-24,Wollongong
21216,LarryBlanco,Male,2012-01-08,1969-11-21,Bendigo
21217,CaseyXie,Feamle,2012-02-18,1970-10-19,Cloverdale
21218,WyattRodriguez,Male,2012-02-12,1968-12-10,Caloundra
21219,CandiceZhu,Feamle,2012-02-21,1968-08-06,Geelong
21220,MeghanMoyer,Feamle,2013-03-30,1967-12-30,St. Leonards
21221,MartinSai,Male,2013-07-29,1967-01-19,Darlinghurst
21222,KelvinXu,Male,2012-02-15,1972-10-12,East Brisbane
21223,EvelynSuri,Feamle,2013-03-25,1967-03-24,Rhodes
21224,JamieAlan,Male,2013-10-08,1963-09-07,Townsville
21225,MicheleJai,Feamle,2012-02-06,1964-04-14,Newcastle
21226,DaleNara,Male,2012-02-18,1961-10-24,North Ryde
21227,MelanieMorgan,Feamle,2013-09-24,1964-10-07,Caloundra
21228,CassidyHenderson,Feamle,2012-02-10,1964-06-24,Bendigo
21229,LatoyaJai,Feamle,2012-02-27,1964-10-21,Caloundra
21230,CarlaRodriguez,Feamle,2012-02-06,1959-01-08,Caloundra
21231,ChristineGoel,Feamle,2012-02-24,1958-07-10,Hawthorne
21232,LeviGarcia,Male,2013-12-19,1954-12-08,Matraville
21233,ChristopherSmith,Male,2013-04-04,1981-09-12,San Carlos
21234,BriannaRivera,Feamle,2013-02-18,1981-07-11,Coronado
21235,StephanieHernandez,Feamle,2013-09-17,1981-05-05,Bellflower
21236,AdrianPeterson,Male,2013-08-25,1980-10-13,Port Orchard
21237,LukeWashington,Male,2013-08-12,1985-08-09,Newport Beach
21238,CarlTang,Male,2013-04-03,1986-03-25,Cliffside
21239,ChristyLiang,Feamle,2013-06-30,1943-05-03,Perth
21240,AaronJenkins,Male,2013-03-20,1985-03-01,Torrance
21241,CarsonGriffin,Male,2013-05-10,1984-08-10,Woodburn
21242,MorganPatterson,Feamle,2013-03-12,1983-12-14,San Carlos
21243,JuanBailey,Male,2013-08-06,1984-04-04,Torrance
21244,AllisonTorres,Feamle,2013-06-04,1983-08-16,Glendale
21245,SamanthaRodriguez,Feamle,2013-06-22,1983-12-22,Los Angeles
21246,SamuelNelson,Male,2013-09-17,1984-02-19,Burbank
21247,AlexSanders,Male,2013-10-04,1984-06-09,Sedro Woolley
21248,RamonLi,Male,2013-08-10,1943-11-11,Gold Coast
21249,AlvinXu,Male,2013-11-26,1982-09-15,Columbus
21250,FernandoColeman,Male,2013-04-24,1983-04-23,Lebanon
21251,ErikaDominguez,Feamle,2013-07-08,1985-04-09,Cliffside
21252,LuisChen,Male,2013-02-10,1984-08-15,Metchosin
21253,VictoriaWilliams,Feamle,2013-09-24,1985-06-02,Everett
21254,TonyaBlack,Feamle,2013-02-11,1945-06-08,Geelong
21255,MarthaLu,Feamle,2013-03-08,1945-03-01,Bendigo
21256,MeghanTorres,Feamle,2012-02-16,1952-10-08,Lavender Bay
21257,EvelynSubram,Feamle,2012-02-01,1946-10-13,Rockhampton
21258,AlfredoSerrano,Male,2012-02-04,1949-05-21,Matraville
21259,CurtisCai,Male,2012-02-07,1949-01-21,Wollongong
21260,ArianaHoward,Feamle,2013-09-27,1981-12-13,Port Orchard
21261,JessicaKelly,Feamle,2013-04-19,1981-12-01,Santa Cruz
21262,SaraEdwards,Feamle,2013-12-06,1981-11-29,Spring Valley
21263,GailRussell,Feamle,2013-06-06,1980-08-07,Cliffside
21264,CalebButler,Male,2013-09-11,1984-06-09,Redmond
21265,RichardStone,Male,2013-09-04,1983-03-10,Burlingame
21266,TaylorWashington,Feamle,2012-08-05,1983-08-18,N. Vancouver
21267,CharlesParker,Male,2013-09-07,1979-03-02,Port Orchard
21268,ElizabethLewis,Feamle,2013-10-07,1979-06-11,Burlingame
21269,BlakeClark,Male,2013-10-06,1979-05-14,Berkeley
21270,DanielJackson,Male,2013-07-06,1973-05-08,Seattle
21271,ThomasWang,Male,2013-10-17,1973-02-23,Oakland
21272,NicoleWard,Feamle,2012-08-09,1979-12-21,Port Hammond
21273,JenniferThomas,Feamle,2013-07-21,1973-09-23,Olympia
21274,SethScott,Male,2013-09-14,1985-03-09,Novato
21275,AbigailCox,Feamle,2013-10-16,1985-05-25,Novato
21276,IanColeman,Male,2013-10-12,1984-01-09,Metchosin
21277,LucasThompson,Male,2013-10-12,1983-11-12,Shawnee
21278,JuliaKing,Feamle,2013-12-30,1983-10-18,Beaverton
21279,LindaRousey,Feamle,2013-08-01,1958-04-03,Seaford
21280,JustinWalker,Male,2013-12-10,1984-06-21,Burien
21281,AndreaHill,Feamle,2013-10-28,1983-08-27,Chula Vista
21282,JuliaSmith,Feamle,2013-10-09,1983-09-07,Fremont
21283,OrlandoJiménez,Male,2013-04-14,1956-03-17,Townsville
21284,CodyStewart,Male,2012-08-06,1981-05-05,Shawnee
21285,MackenzieRivera,Feamle,2013-05-16,1969-04-13,Corvallis
21286,LukeRoy,Male,2013-11-15,1969-03-02,Beverly Hills
21287,KendraJimenez,Feamle,2013-08-15,1969-05-15,Chula Vista
21288,HunterHall,Male,2013-04-27,1968-12-10,Palo Alto
21289,WarrenWang,Male,2013-11-12,1968-02-16,Burien
21290,AngelTorres,Male,2013-11-17,1967-12-17,Lake Oswego
21291,RachelMorris,Feamle,2013-12-19,1973-12-14,Lynnwood
21292,AustinMartinez,Male,2013-09-02,1984-05-01,W. Linn
21293,AshleyGarcia,Feamle,2013-12-17,1968-01-03,Concord
21294,DavidFoster,Male,2013-04-12,1967-11-29,Redwood City
21295,BenjaminThomas,Male,2013-11-08,1972-12-17,N. Vancouver
21296,LuisHall,Male,2014-01-16,1978-05-20,Ballard
21297,MelanieMurphy,Feamle,2013-12-16,1972-05-05,Lake Oswego
21298,NoahCollins,Male,2013-03-26,1966-09-22,Lebanon
21299,HannahGonzales,Feamle,2013-03-03,1967-01-14,Marysville
21300,KayleeMorgan,Feamle,2013-01-14,1978-01-30,Fremont
21301,SierraGonzalez,Feamle,2014-01-19,1966-09-05,Corvallis
21302,LoganFoster,Male,2013-05-22,1960-08-07,Milwaukie
21303,SydneyJenkins,Feamle,2013-07-28,1961-02-10,Torrance
21304,JadaCooper,Feamle,2013-05-22,1960-08-31,Issaquah
21305,HunterGarcia,Male,2012-08-15,1960-10-22,Shawnee
21306,JacksonPerry,Male,2013-12-05,1960-09-01,Langford
21307,OliviaJones,Feamle,2013-03-30,1960-10-12,El Cajon
21308,KaylaGarcia,Feamle,2013-12-09,1960-12-14,Sooke
21309,JuliaAnderson,Feamle,2013-02-09,1960-07-24,San Gabriel
21310,MariahHayes,Feamle,2013-03-02,1966-09-30,Los Angeles
21311,JenniferRamirez,Feamle,2012-08-09,1961-04-25,Royal Oak
21312,ConnorScott,Male,2013-07-30,1946-03-06,Lebanon
21313,BethDiaz,Feamle,2013-05-20,1946-08-30,Chula Vista
21314,DevinPatterson,Male,2013-12-26,1941-12-04,Sedro Woolley
21315,AudreySanz,Feamle,2013-06-12,1947-08-16,Burbank
21316,JohnThompson,Male,2013-10-13,1941-09-16,San Carlos
21317,LaurenRivera,Feamle,2013-06-24,1942-06-12,San Diego
21318,DevinRichardson,Male,2013-09-28,1971-04-01,Langford
21319,ZacharyLee,Male,2013-11-28,1966-03-07,Bellingham
21320,HannahColeman,Feamle,2013-09-16,1971-04-18,Bellingham
21321,JonJai,Male,2013-03-15,1971-09-21,Burien
21322,CarlosRamirez,Male,2013-08-21,1971-03-21,Lebanon
21323,RobertJackson,Male,2013-06-19,1971-12-07,Port Orchard
21324,ChloeBaker,Feamle,2013-04-20,1965-08-08,Beverly Hills
21325,AngelaHayes,Feamle,2013-04-24,1971-07-07,El Cajon
21326,AndreaGreen,Feamle,2013-06-17,1971-02-10,Redwood City
21327,ConnorWashington,Male,2013-06-20,1965-11-21,Torrance
21328,XavierNelson,Male,2013-07-08,1965-02-05,Oakland
21329,WyattBrown,Male,2013-10-11,1964-12-29,Redwood City
21330,IsabellaClark,Feamle,2013-10-17,1965-09-30,Redwood City
21331,TimothyJames,Male,2012-08-03,1959-09-07,N. Vancouver
21332,BaileyCarter,Feamle,2012-08-23,1960-04-24,Langford
21333,MackenzieAllen,Feamle,2013-07-10,1959-02-09,Woodburn
21334,MasonNelson,Male,2013-08-04,1959-04-02,Los Angeles
21335,AnaColeman,Feamle,2013-08-04,1959-03-04,Burien
21336,AngelPerez,Male,2012-09-13,1959-03-15,Langford
21337,JenniferSmith,Feamle,2013-08-20,1963-11-18,Bellingham
21338,VictoriaPrice,Feamle,2013-08-13,1963-11-18,Berkeley
21339,HaleyBarnes,Feamle,2013-02-03,1953-09-21,Westminster
21340,AdamWang,Male,2013-05-09,1942-10-31,Spokane
21341,LouisLiu,Male,2014-01-07,1944-03-15,Concord
21342,TonyaXie,Feamle,2013-08-07,1944-05-21,Beverly Hills
21343,ColinZeng,Male,2013-08-30,1949-02-06,Burbank
21344,TrevorPerry,Male,2013-09-15,1954-08-20,Lemon Grove
21345,KristinaMartinez,Feamle,2013-08-08,1944-01-08,Cliffside
21346,ChristianRodriguez,Male,2013-07-14,1945-03-01,Santa Cruz
21347,AlishaRaji,Feamle,2014-01-28,1944-10-09,Cliffside
21348,AlexisPatterson,Feamle,2012-09-01,1945-04-14,Langley
21349,BryanKelly,Male,2012-09-25,1945-03-21,N. Vancouver
21350,MindySharma,Feamle,2013-02-23,1945-10-30,Chula Vista
21351,JamesColeman,Male,2013-10-27,1946-01-24,Lakewood
21352,MorganLong,Feamle,2012-09-11,1946-09-10,Vancouver
21353,KarenWu,Feamle,2013-07-14,1946-07-05,Bothell
21354,MorganBailey,Feamle,2012-09-08,1947-04-15,Langley
21355,MyaDiaz,Feamle,2013-10-01,1947-02-16,Marysville
21356,GabriellaEvans,Feamle,2013-10-24,1947-06-06,Lemon Grove
21357,JadaNelson,Feamle,2013-09-29,1946-11-01,Everett
21358,CodyReed,Male,2013-03-25,1946-10-30,Oakland
21359,JohnnyLuo,Male,2012-02-14,1957-05-23,North Sydney
21360,OrlandoGill,Male,2013-09-09,1953-05-12,Lavender Bay
21361,RickyRomero,Male,2012-02-15,1952-09-12,Seaford
21362,AngelEvans,Male,2014-01-19,1958-09-16,Sunbury
21363,TammyArthur,Feamle,2013-04-27,1953-08-08,Findon
21364,CharlesGray,Male,2014-01-26,1982-10-07,N. Vancouver
21365,GloriaRamos,Feamle,2013-04-27,1953-12-04,Malabar
21366,KelvinAndersen,Male,2013-02-01,1954-04-25,Melton
21367,CindyRana,Feamle,2013-02-21,1953-09-13,Port Macquarie
21368,MasonCollins,Male,2013-06-29,1983-03-26,Daly City
21369,SarahRodriguez,Feamle,2013-09-29,1982-07-16,San Diego
21370,EmmanuelMartinez,Male,2013-07-16,1960-02-01,Melton
21371,AnnPatel,Feamle,2013-07-06,1954-10-11,Milsons Point
21372,WayneRaje,Male,2013-08-21,1954-09-15,Rockhampton
21373,ClaytonLiu,Male,2013-03-12,1954-08-22,Seaford
21374,StaceyZhou,Feamle,2013-03-11,1955-05-03,Sydney
21375,CarlSharma,Male,2013-03-02,1954-11-21,Sydney
21376,PaulaRamos,Feamle,2013-08-25,1966-09-06,Sunbury
21377,AllisonBailey,Feamle,2013-06-04,1955-08-17,Goulburn
21378,RebekahDiaz,Feamle,2013-07-17,1956-06-07,Hobart
21379,ColleenHuang,Feamle,2012-02-14,1955-10-06,Goulburn
21380,CandaceSara,Feamle,2012-02-11,1955-12-02,Goulburn
21381,FrancisRuiz,Male,2013-11-13,1955-07-02,Silverwater
21382,BradChander,Male,2013-02-09,1961-05-20,Hervey Bay
21383,RicardoAnand,Male,2013-10-31,1962-08-07,Bendigo
21384,RonnieLin,Male,2012-02-17,1957-05-23,North Sydney
21385,NicolePeterson,Feamle,2013-12-18,1985-12-21,Coronado
21386,AbigailWood,Feamle,2013-12-26,1986-03-10,Fremont
21387,NelsonDiaz,Male,2012-02-03,1957-06-01,Rockhampton
21388,NicoleLee,Feamle,2013-10-15,1984-12-24,Oregon City
21389,JamieSun,Feamle,2012-02-05,1958-06-13,Warrnambool
21390,GrantBecker,Male,2013-12-08,1964-04-12,Malabar
21391,DawnXie,Feamle,2013-02-05,1960-01-01,Caloundra
21392,KelliLin,Feamle,2013-11-17,1959-08-22,Rockhampton
21393,CandaceArun,Feamle,2012-02-03,1959-10-26,Cranbourne
21394,GabriellaParker,Feamle,2012-01-31,1960-05-23,Warrnambool
21395,AlexiaHughes,Feamle,2014-01-05,1981-05-19,Bellingham
21396,MeganMartinez,Feamle,2013-10-02,1981-06-17,Burien
21397,MasonHoward,Male,2013-07-17,1986-06-05,Olympia
21398,EthanDiaz,Male,2013-11-25,1986-03-21,Spring Valley
21399,IanHughes,Male,2013-10-29,1981-05-24,Woodland Hills
21400,AdamCampbell,Male,2012-09-14,1984-11-21,Haney
21401,EricPowell,Male,2013-10-13,1984-04-09,Lebanon
21402,KevinKing,Male,2012-02-20,1961-12-25,Wollongong
21403,LisaRoy,Male,2012-02-09,1963-04-18,Rockhampton
21404,JulioSanz,Male,2012-02-21,1962-12-17,Hervey Bay
21405,BonnieShen,Feamle,2013-06-27,1975-03-22,Gold Coast
21406,TroyChandra,Male,2013-03-18,1964-10-09,Cranbourne
21407,WesleyLin,Male,2013-01-28,1970-01-30,Cranbourne
21408,AutumnChen,Feamle,2012-02-09,1964-12-03,Bendigo
21409,JohnnyDeng,Male,2013-04-24,1964-12-22,Melton
21410,EricZhang,Male,2013-11-14,1984-08-03,Edmonds
21411,MariaKelly,Feamle,2013-11-27,1979-01-09,Lemon Grove
21412,JordanAlexander,Male,2013-02-05,1980-03-25,Royal Oak
21413,DaltonRobinson,Male,2013-06-24,1979-07-08,Issaquah
21414,AaronButler,Male,2013-12-26,1979-12-05,Lebanon
21415,SydneySanchez,Feamle,2013-10-11,1980-01-19,Redmond
21416,RyanButler,Male,2013-10-21,1985-04-14,Beverly Hills
21417,GabrielleTorres,Feamle,2013-10-21,1980-01-01,Burbank
21418,AliciaChapman,Feamle,2012-02-09,1964-07-22,Brisbane
21419,GilbertMa,Male,2013-05-22,1971-12-09,Coronado
21420,IsabellaCarter,Feamle,2013-10-30,1968-09-13,Los Angeles
21421,AshleyRoss,Feamle,2013-07-22,1968-02-20,Sedro Woolley
21422,KarenWood,Feamle,2013-11-02,1962-07-12,Oakland
21423,ConnorAdams,Male,2012-09-20,1963-01-16,Westminster
21424,EmilyAlexander,Feamle,2013-10-09,1973-02-28,El Cajon
21425,CarlosHall,Male,2013-07-07,1961-12-25,National City
21426,JonRaje,Male,2013-10-17,1962-04-05,Colma
21427,KellyFoster,Feamle,2013-11-28,1962-01-31,Port Orchard
21428,JadaBrooks,Feamle,2013-11-22,1962-06-13,Burien
21429,IsabellaSandberg,Feamle,2013-12-18,1978-06-04,Portland
21430,SavannahMorgan,Feamle,2013-09-14,1938-04-04,Burbank
21431,PrestonKapoor,Male,2013-12-26,1976-04-15,Cliffside
21432,MelanieWard,Feamle,2013-03-06,1971-05-27,Everett
21433,GeraldMartinez,Male,2013-08-19,1976-08-01,Concord
21434,IsabellaSmith,Feamle,2013-12-26,1971-03-31,San Gabriel
21435,ConnorAlexander,Male,2013-12-18,1976-04-09,Santa Monica
21436,BrandiSerrano,Feamle,2013-12-26,1973-10-23,Bremerton
21437,WhitneySara,Feamle,2013-12-23,1968-03-05,Chula Vista
21438,EdwardPrice,Male,2013-01-10,1967-10-14,Santa Cruz
21439,ThomasClark,Male,2013-01-06,1973-01-14,Redmond
21440,IanMorgan,Male,2012-12-29,1967-08-14,Lincoln Acres
21441,EdwardNelson,Male,2014-01-13,1953-08-10,Port Hammond
21442,SavannahCook,Feamle,2013-02-11,1953-05-18,La Jolla
21443,ZoeMorgan,Feamle,2013-02-26,1947-11-07,Olympia
21444,BlakeLopez,Male,2013-05-25,1948-06-21,Palo Alto
21445,MadelineEvans,Feamle,2013-02-28,1948-09-13,Bellingham
21446,JeremyBarnes,Male,2013-05-09,1949-04-14,Vancouver
21447,AnthonyHarris,Male,2013-07-10,1948-08-25,Port Hammond
21448,JennaNelson,Feamle,2013-01-20,1948-10-01,Concord
21449,DevonRaheem,Male,2013-05-19,1948-07-21,Concord
21450,NathanBryant,Male,2013-10-29,1949-08-06,Vancouver
21451,JocelynRoss,Feamle,2013-06-24,1950-04-27,Concord
21452,SethBailey,Male,2013-06-29,1949-11-18,Corvallis
21453,WayneDeng,Male,2013-03-08,1955-02-17,Cliffside
21454,AlvinGoldstein,Male,2013-10-29,1949-08-06,Concord
21455,SamuelShan,Male,2013-05-12,1951-06-17,Bellingham
21456,DaltonGonzales,Male,2013-05-07,1950-08-26,Lebanon
21457,JamieSerrano,Male,2013-09-27,1951-03-24,Beverly Hills
21458,CarsonPrice,Male,2013-06-15,1956-05-08,Lemon Grove
21459,LuisAlexander,Male,2013-02-15,1951-03-24,Torrance
21460,JackCarter,Male,2013-07-22,1951-02-04,Spring Valley
21461,ElizabethSimmons,Feamle,2013-10-30,1950-11-30,Port Hammond
21462,KatelynNelson,Feamle,2013-12-18,1951-03-02,Newport Beach
21463,LoganRoberts,Male,2013-08-07,1951-04-24,Spring Valley
21464,MiguelGriffin,Male,2013-11-21,1950-10-07,Langford
21465,AustinShan,Male,2013-01-10,1951-10-29,San Francisco
21466,AustinJones,Male,2013-01-23,1951-09-05,Lake Oswego
21467,DavidHarris,Male,2013-09-18,1952-01-31,Port Orchard
21468,EthanYang,Male,2013-09-13,1952-02-24,Lincoln Acres
21469,CaitlinBell,Feamle,2013-01-10,1953-03-26,El Cajon
21470,StephanieJenkins,Feamle,2013-01-18,1952-09-12,Chula Vista
21471,MarcusCarter,Male,2013-04-04,1952-10-28,Langford
21472,PatrickWard,Male,2013-03-05,1953-05-18,Glendale
21473,StacyRubio,Feamle,2013-09-16,1954-04-10,Burien
21474,LucasGray,Male,2013-02-24,1954-04-21,Kirkland
21475,CassidyAlexander,Feamle,2013-10-28,1959-08-17,Daly City
21476,HunterJenkins,Male,2013-10-23,1954-04-08,Downey
21477,KatelynWatson,Feamle,2013-06-21,1953-12-08,Mill Valley
21478,AbigailReed,Feamle,2013-10-13,1954-01-11,National City
21479,NoahFoster,Male,2013-10-22,1953-08-02,San Diego
21480,AlfredoMartin,Male,2013-12-26,1954-09-06,Cliffside
21481,JoseDiaz,Male,2013-09-07,1954-11-06,Edmonds
21482,HaleyFlores,Feamle,2013-09-29,1955-04-07,Lake Oswego
21483,MichelleBailey,Feamle,2013-10-16,1954-12-14,Seattle
21484,AbigailColeman,Feamle,2013-10-09,1971-04-19,Sedro Woolley
21485,BrandonClark,Male,2013-10-20,1971-02-08,Spokane
21486,SuzanneGao,Feamle,2013-09-29,1955-03-03,Burbank
21487,JacquelineRamirez,Feamle,2013-01-16,1954-09-08,Novato
21488,MadisonHenderson,Feamle,2013-01-12,1955-04-01,San Diego
21489,NeilGutierrez,Male,2013-09-08,1956-02-17,Cliffside
21490,ColeWard,Male,2013-11-23,1956-05-05,Haney
21491,JosephLewis,Male,2013-10-13,1961-04-08,Kirkland
21492,RobertJai,Male,2013-05-31,1956-04-21,Daly City
21493,CarsonColeman,Male,2013-12-13,1956-06-18,San Diego
21494,KaylaGonzales,Feamle,2013-08-11,1962-09-05,N. Vancouver
21495,JamesHughes,Male,2013-12-28,1957-01-29,Olympia
21496,NicholeRai,Feamle,2013-02-23,1962-11-07,Beverly Hills
21497,PatrickCox,Male,2013-12-08,1962-01-11,Chula Vista
21498,CameronWilson,Male,2013-11-14,1962-05-02,Coronado
21499,BaileyRamirez,Feamle,2013-11-03,1957-04-22,San Carlos
21500,DevinLong,Male,2013-02-18,1957-08-16,Tacoma
21501,DebFoster,Male,2012-08-29,1957-08-02,Oak Bay
21502,MorganClark,Feamle,2013-10-14,1963-11-22,Grossmont
21503,MelanieLong,Feamle,2013-11-20,1957-12-24,Lynnwood
21504,ChloeTorres,Feamle,2013-10-16,1957-10-18,Bremerton
21505,RonaldGonzalez,Male,2013-11-30,1968-04-16,Paris
21506,RandallGutierrez,Male,2013-12-18,1968-10-19,Poing
21507,HunterSmith,Male,2013-02-04,1962-07-15,Billericay
21508,SuzanneLi,Feamle,2012-11-29,1961-09-22,Berks
21509,MicheleLopez,Feamle,2012-11-30,1961-05-20,London
21510,CarolPerry,Feamle,2013-04-02,1960-06-18,Bottrop
21511,RichardSanders,Male,2013-07-16,1965-02-02,Peterborough
21512,EmmaRussell,Feamle,2013-09-24,1960-05-22,Billericay
21513,StaceyXu,Feamle,2013-08-20,1949-10-24,Paris
21514,KrystalZhu,Feamle,2013-05-31,1949-09-08,München
21515,BarbaraYuan,Feamle,2013-06-06,1949-08-13,Bracknell
21516,LarrySerrano,Male,2012-12-18,1949-10-10,London
21517,GeraldSubram,Male,2012-12-12,1950-04-16,London
21518,RubenMadan,Male,2013-07-20,1951-05-18,Paris
21519,FranklinBecker,Male,2013-06-11,1950-10-06,Werne
21520,SethBaker,Male,2013-10-31,1951-01-14,Gateshead
21521,JoannaRomero,Feamle,2013-08-16,1951-08-08,Lille
21522,MorganBryant,Feamle,2013-07-02,1952-01-08,Paris
21523,TimothyGreen,Male,2014-01-28,1963-02-18,Saarlouis
21524,FaithWood,Feamle,2014-01-28,1958-08-11,Peterborough
21525,VictoriaHoward,Feamle,2013-02-16,1959-02-10,Kirkby
21526,JonathonMunoz,Male,2013-08-22,1975-10-31,Offenbach
21527,SergioPatel,Male,2013-12-26,1960-03-20,Les Ulis
21528,JayMoreno,Male,2013-11-27,1959-11-03,Paderborn
21529,KristiMartinez,Feamle,2013-11-24,1958-09-01,Orleans
21530,ToniRaman,Feamle,2013-08-08,1964-01-31,Saint Ouen
21531,KariVance,Feamle,2014-01-22,1958-08-10,Saint-Denis
21532,SierraTurner,Feamle,2013-12-23,1958-09-22,Saarlouis
21533,GilbertTang,Male,2013-07-04,1969-12-18,Milton Keynes
21534,WarrenRai,Male,2012-11-28,1963-04-23,London
21535,AlfredoSandberg,Male,2013-11-13,1962-07-23,Roissy en Brie
21536,BillyRubio,Male,2013-09-18,1956-08-18,Dresden
21537,GloriaNavarro,Feamle,2013-12-09,1956-12-05,Hamburg
21538,TaraLuo,Feamle,2013-12-20,1955-10-08,Bobigny
21539,PhillipRaman,Male,2013-09-27,1966-09-19,Versailles
